Ticker,rank,score,name,sector,index,price,ret_1m,ret_3m,ret_6m,rs_1m,rs_3m,rs_6m,rs_3m_chg,pct_from_52w_high,new_52w_high,pct_vs_50dma,pct_vs_200dma,above_50dma,above_200dma,vol_ratio_20_60,volume_x
GPC,25,0.7940970072239424,Genuine Parts Company,Consumer Discretionary,SP500,137.50999450683594,0.10157808611540675,0.40839084381191215,0.17626616413066643,0.8109161793372319,0.9805068226120858,0.7660818713450293,0.1228070175438597,-0.06015334389304683,False,0.0870355244534553,0.16364096296335662,True,True,0.5913130495572201,0.6746079951599342
BDX,26,0.7835936245843366,Becton Dickinson,Health Care,SP500,189.52000427246094,0.14548206568869615,0.2972817458659558,0.08836688224487577,0.9044834307992202,0.949317738791423,0.6003898635477583,0.21052631578947367,-0.012916644414265988,False,0.1426862761777259,0.20233549798564887,True,True,0.7217812614256678,0.6381587622522087
SJM,27,0.782355807820204,J.M. Smucker Company (The),Consumer Staples,SP500,132.33999633789062,0.09303853881497215,0.2943822270510348,0.1648380383871253,0.7953216374269005,0.9473684210526315,0.746588693957115,0.021442495126705596,0.0,True,0.13377121280499216,0.2683916669408677,True,True,0.7150073198409345,1.3144031012888904
OMC,28,0.7802912510033252,Omnicom Group,Communication Services,SP500,88.27999877929688,0.10890589250690152,0.22711856785495965,0.056560268307582096,0.8245614035087719,0.8869395711500975,0.5399610136452242,0.3957115009746589,-0.007420774049834211,False,0.08282081237675443,0.15006102420885936,True,True,0.6465272920143915,0.5554624190559844
UNP,29,0.7802855177158582,Union Pacific Corporation,Industrials,SP500,307.4100036621094,0.062012066388860365,0.1704614168317029,0.1661526001370459,0.7251461988304093,0.7875243664717348,0.7524366471734892,0.15594541910331383,-0.010334143022142195,False,0.05839945116271594,0.19556694735407332,True,True,0.5570216787959379,0.7688526636822487
PAYX,30,0.7737621832358675,Paychex,Industrials,SP500,127.04000091552734,0.09206566591502963,0.3236002106455491,0.3882943435761468,0.7933723196881092,0.9629629629629629,0.9259259259259259,0.05458089668615984,-0.048935856438173664,False,0.12392621659525904,0.2492758090903331,True,True,0.7254457515543478,0.5501938001775599
VEEV,31,0.7730340557275542,Veeva Systems,Health Care,SP500,276.69000244140625,0.37274263640022176,0.5870712874465693,0.5201912575796177,0.9922027290448343,0.9961013645224172,0.9473684210526315,0.07407407407407407,-0.09643393201482486,False,0.33271231663840983,0.3911916420549064,True,True,1.334739033218863,1.4070789680335563
AMP,32,0.7697397087489966,Ameriprise Financial,Financials,SP500,559.3200073242188,0.030502490202303,0.2588172784053999,0.19781442207202615,0.621832358674464,0.9200779727095516,0.7875243664717348,0.17348927875243658,-0.01990605154790559,False,0.06455272355724073,0.1594804198745412,True,True,0.6567847527418121,0.47325068418355215
COP,33,0.7684393991514734,ConocoPhillips,Energy,SP500,130.35000610351562,0.10240629030728221,0.15124952478342868,0.16512072932208643,0.8148148148148148,0.7485380116959064,0.7504873294346979,0.5653021442495126,-0.03365700427515317,False,0.11540744906998834,0.1832351951695983,True,True,0.9096810927426275,0.8258692067081829
MA,34,0.7678144708175668,Mastercard,Financials,SP500,595.2999877929688,0.031090348949637026,0.2071296354970109,0.1548937127565413,0.6257309941520468,0.8596491228070176,0.7251461988304093,0.2222222222222222,-0.007601769862880969,False,0.08645615217662961,0.12707752674383577,True,True,0.8178551308308067,0.8775026982705968
REGN,35,0.7629193899782135,Regeneron Pharmaceuticals,Health Care,SP500,794.1900024414062,0.07689863669626407,0.2933363801396469,0.018722736150210917,0.7699805068226121,0.9434697855750487,0.4444444444444444,0.38401559454191025,-0.05548026131501127,False,0.10927057080920122,0.09269661252678918,True,True,0.6538550526169342,0.720140151894867
PLTR,36,0.7627852310514849,Palantir Technologies,Information Technology,SP500,186.2899932861328,0.5237198595707184,0.19004728041364638,0.3578977328591939,0.9980506822612085,0.8245614035087719,0.9122807017543859,0.7173489278752436,-0.10083019658340986,False,0.29597186941209896,0.2306811724547777,True,True,2.0607343331938153,0.7125265873851582
DGX,37,0.7625501662653366,Quest Diagnostics,Health Care,SP500,242.75999450683594,0.036107517477109274,0.2506260394030646,0.15525557698155912,0.6374269005847953,0.9103313840155945,0.7290448343079922,0.01949317738791423,-0.009142879563935002,False,0.08684956957358558,0.22242680963145056,True,True,0.4489527576660347,0.8012059008973272
TMO,38,0.7620238504758629,Thermo Fisher Scientific,Health Care,SP500,622.1799926757812,0.07873150754513314,0.2645502622530247,0.19632979739679834,0.7758284600389863,0.9220272904483431,0.7816764132553606,0.03898635477582846,-0.025069431951523002,False,0.11604794494684434,0.1638012753628797,True,True,0.666810304672826,0.7314806871710149
GEN,39,0.7618879715628941,Gen Digital,Information Technology,SP500,31.020000457763672,0.14169104126339715,0.2080941360902009,0.38784756747568183,0.8908382066276803,0.8615984405458089,0.9239766081871345,-0.11111111111111116,0.0,True,0.15252345208592133,0.2776448939625549,True,True,0.7038316889681572,1.1197926216747742
SHOP,40,0.7565611741772731,Shopify,Information Technology,NDX,152.89999389648438,0.24918294109789607,0.2880127628312297,0.26646226824363994,0.9746588693957114,0.9376218323586745,0.8576998050682261,0.5614035087719298,-0.1458577811941919,False,0.16935534695266186,0.16324624131450372,True,True,1.2320526277785293,0.6234704989415437
EXPD,41,0.7546754959293658,Expeditors International,Industrials,SP500,190.97000122070312,0.14346450812491018,0.2149764065427371,0.32354782530713977,0.898635477582846,0.8713450292397661,0.898635477582846,0.18323586744639375,0.0,True,0.08713102274961049,0.21682206814621252,True,True,1.334904621443365,0.5778959748626398
DXCM,42,0.7545396170163972,Dexcom,Health Care,SP500,90.81999969482422,0.218406205786692,0.23162465860941617,0.2368241770036148,0.9649122807017544,0.8966861598440545,0.8382066276803118,-0.03898635477582846,-0.01646086964855875,False,0.1462887537353985,0.2950964673847547,True,True,0.6903885868469426,0.7208008059131347
MRNA,43,0.7544467377594314,Moderna,Health Care,SP500,137.99000549316406,1.3824242033065102,1.9241366710924916,1.5758821407366232,1.0,1.0,0.9961013645224172,0.08966861598440545,-0.208682178980918,False,0.7970092537587072,1.6658180222750727,True,True,8.166132711445231,1.8156485705561052
TECH,44,0.7542793257653938,Bio-Techne,Health Care,SP500,72.3499984741211,0.0055549593920771745,0.4015115776580078,0.22990142433189775,0.4756335282651072,0.9785575048732943,0.8284600389863548,0.013645224171539905,-0.0016558954679271043,False,0.02579720150764664,0.19530466702391847,True,True,0.051850766906413666,0.3271774294174754
STT,45,0.7529159500057333,State Street Corporation,Financials,SP500,193.3300018310547,0.05748820744874594,0.24834425406404104,0.5206847001361348,0.7153996101364523,0.9064327485380117,0.949317738791423,0.050682261208576995,-0.0014977445173329773,False,0.06072064317740744,0.3236232713407745,True,True,0.8054295245474281,0.5146547506808644
NSC,46,0.7523082215342278,Norfolk Southern,Industrials,SP500,348.67999267578125,0.048303421489679366,0.14788814748849055,0.11703143699300322,0.682261208576998,0.7407407407407407,0.6647173489278753,0.1929824561403508,-0.012182044809085357,False,0.05184285394227772,0.1414150517325845,True,True,0.6491412534189177,0.8361205163020126
AJG,47,0.7489806214883615,Arthur J. Gallagher & Co.,Financials,SP500,267.55999755859375,0.04328162861012941,0.33484457477112906,0.1799797648292274,0.6627680311890838,0.9649122807017544,0.7680311890838206,0.115009746588694,-0.13042237179679828,False,0.07505538139580636,0.14887924934757346,True,True,0.7044370372883372,0.8762808003905345
OKE,48,0.7478970301570922,Oneok,Energy,SP500,94.76000213623047,0.07656741258121791,0.14236185872546692,0.17239277609328862,0.7680311890838206,0.732943469785575,0.7563352826510721,0.36257309941520466,-0.023797234633317066,False,0.05061355580670046,0.1476792440010508,True,True,0.8977602563861233,0.7794088545403242
BKNG,49,0.7473649810801514,Booking Holdings,Consumer Discretionary,SP500,205.6300048828125,0.06411715502712889,0.23124258292031286,0.21844868894982272,0.7290448343079922,0.8947368421052632,0.8089668615984406,0.23586744639376223,-0.07408886904622036,False,0.07138021613511425,0.10898281944598054,True,True,0.895119969984087,0.705725046174579
JPM,50,0.747319114780415,JPMorgan Chase,Financials,SP500,357.6199951171875,0.019295963790505022,0.20019725916279563,0.2023626388114943,0.5633528265107213,0.8382066276803118,0.7894736842105263,0.11306042884990253,-0.02070211323243487,False,0.0308773692128812,0.13521976649552436,True,True,0.5730386347493988,0.5737707507230664
APD,51,0.7452780644421511,Air Products,Materials,SP500,308.0899963378906,0.026282424417151784,0.11264032139462632,0.1315977783880422,0.6081871345029239,0.6608187134502924,0.6920077972709552,0.33333333333333337,-0.019415022935534765,False,0.03596997587712658,0.10465834665719309,True,True,0.6336384190131822,0.7743411564390693
AMGN,52,0.7438929021901157,Amgen,Health Care,SP500,432.4200134277344,0.12203870533901129,0.29144895352318656,0.12899727438283182,0.847953216374269,0.9415204678362573,0.6881091617933723,0.18128654970760238,-0.025729954497977103,False,0.12042878865288209,0.2303076803969435,True,True,1.136699677673716,0.8010732140563809
RVTY,53,0.7422818484118795,Revvity,Health Care,SP500,128.8000030517578,0.1344019906040319,0.23271897241253914,0.31198872823059887,0.8752436647173489,0.898635477582846,0.8908382066276803,-0.0643274853801169,-0.007015678166733763,False,0.13189113566782185,0.2708534491318799,True,True,0.8269217113206969,0.9426530283863389
WDAY,54,0.739963306960211,"Workday, Inc.",Information Technology,SP500,204.72000122070312,0.29479476586188813,0.40036936727431827,0.5305024643241945,0.9805068226120858,0.9766081871345029,0.9512670565302144,0.04678362573099415,-0.1734829859790895,False,0.3011346318606911,0.27278210814560633,True,True,1.12070540820827,1.0681674182848198
TYL,55,0.7397328288040363,Tyler Technologies,Information Technology,SP500,377.94000244140625,0.16897097304549602,0.20689768420158106,0.06555019831392306,0.9298245614035088,0.8576998050682261,0.5594541910331384,0.7153996101364521,-0.3323794051567971,False,0.1962715952185201,0.05009951161687165,True,True,0.7381565802084481,1.0439938092399976
IT,56,0.7396892558192868,Gartner,Information Technology,SP500,198.38999938964844,0.2973450285453709,0.22311962467517454,0.26202292138064087,0.9824561403508771,0.8810916179337231,0.8538011695906432,0.47173489278752434,-0.24877881729447315,False,0.25910580594103716,0.11110115119184982,True,True,1.4687071822975126,0.8416313530874542
